take_name,split,task,label
uniandes_bouldering_034_77,val,Rock Climbing,3
uniandes_bouldering_034_78,val,Rock Climbing,3
uniandes_bouldering_034_8,val,Rock Climbing,3
uniandes_bouldering_034_80,val,Rock Climbing,3
uniandes_bouldering_034_82,train,Rock Climbing,3
uniandes_bouldering_034_83,train,Rock Climbing,3
uniandes_bouldering_034_84,train,Rock Climbing,3
uniandes_bouldering_034_85,train,Rock Climbing,3
uniandes_bouldering_034_87,val,Rock Climbing,3
uniandes_bouldering_034_88,val,Rock Climbing,3
uniandes_bouldering_034_89,val,Rock Climbing,3
uniandes_bouldering_034_90,val,Rock Climbing,3
uniandes_bouldering_034_92,val,Rock Climbing,3
uniandes_bouldering_034_93,val,Rock Climbing,3
uniandes_bouldering_034_94,val,Rock Climbing,3
uniandes_bouldering_034_96,val,Rock Climbing,3
uniandes_bouldering_034_98,train,Rock Climbing,3
uniandes_bouldering_034_99,train,Rock Climbing,3
uniandes_bouldering_035_10,val,Rock Climbing,3
uniandes_bouldering_035_100,train,Rock Climbing,3
uniandes_bouldering_035_101,train,Rock Climbing,3
uniandes_bouldering_035_12,val,Rock Climbing,3
uniandes_bouldering_035_13,val,Rock Climbing,3
uniandes_bouldering_035_14,val,Rock Climbing,3
uniandes_bouldering_035_16,train,Rock Climbing,3
uniandes_bouldering_035_17,train,Rock Climbing,3
uniandes_bouldering_035_18,train,Rock Climbing,3
uniandes_bouldering_035_19,train,Rock Climbing,3
uniandes_bouldering_035_2,val,Rock Climbing,3
uniandes_bouldering_035_20,train,Rock Climbing,3
uniandes_bouldering_035_21,train,Rock Climbing,3
uniandes_bouldering_035_22,train,Rock Climbing,3
uniandes_bouldering_035_23,train,Rock Climbing,3
uniandes_bouldering_035_25,val,Rock Climbing,3
uniandes_bouldering_035_26,val,Rock Climbing,3
uniandes_bouldering_035_28,train,Rock Climbing,3
uniandes_bouldering_035_29,train,Rock Climbing,3
uniandes_bouldering_035_3,val,Rock Climbing,3
uniandes_bouldering_035_30,train,Rock Climbing,3
uniandes_bouldering_035_31,train,Rock Climbing,3
uniandes_bouldering_035_33,val,Rock Climbing,3
uniandes_bouldering_035_34,val,Rock Climbing,3
uniandes_bouldering_035_36,val,Rock Climbing,3
uniandes_bouldering_035_37,val,Rock Climbing,3
uniandes_bouldering_035_38,val,Rock Climbing,3
uniandes_bouldering_035_4,val,Rock Climbing,3
uniandes_bouldering_035_40,train,Rock Climbing,3
uniandes_bouldering_035_41,train,Rock Climbing,3
uniandes_bouldering_035_42,train,Rock Climbing,3
uniandes_bouldering_035_43,train,Rock Climbing,3
uniandes_bouldering_035_44,train,Rock Climbing,3
uniandes_bouldering_035_46,val,Rock Climbing,3
uniandes_bouldering_035_47,val,Rock Climbing,3
uniandes_bouldering_035_48,val,Rock Climbing,3
uniandes_bouldering_035_5,val,Rock Climbing,3
uniandes_bouldering_035_50,train,Rock Climbing,3
uniandes_bouldering_035_51,train,Rock Climbing,3
uniandes_bouldering_035_52,train,Rock Climbing,3
uniandes_bouldering_035_53,train,Rock Climbing,3
uniandes_bouldering_035_54,train,Rock Climbing,3
uniandes_bouldering_035_56,val,Rock Climbing,3
uniandes_bouldering_035_57,val,Rock Climbing,3
uniandes_bouldering_035_58,val,Rock Climbing,3
uniandes_bouldering_035_59,val,Rock Climbing,3
uniandes_bouldering_035_6,val,Rock Climbing,3
uniandes_bouldering_035_60,val,Rock Climbing,3
uniandes_bouldering_035_62,val,Rock Climbing,3
uniandes_bouldering_035_63,val,Rock Climbing,3
uniandes_bouldering_035_64,val,Rock Climbing,3
uniandes_bouldering_035_66,val,Rock Climbing,3
uniandes_bouldering_035_68,train,Rock Climbing,3
uniandes_bouldering_035_69,train,Rock Climbing,3
uniandes_bouldering_035_70,train,Rock Climbing,3
uniandes_bouldering_035_71,train,Rock Climbing,3
uniandes_bouldering_035_73,val,Rock Climbing,3
uniandes_bouldering_035_74,val,Rock Climbing,3
uniandes_bouldering_035_76,train,Rock Climbing,3
uniandes_bouldering_035_77,train,Rock Climbing,3
uniandes_bouldering_035_78,train,Rock Climbing,3
uniandes_bouldering_035_79,train,Rock Climbing,3
uniandes_bouldering_035_8,train,Rock Climbing,3
uniandes_bouldering_035_80,train,Rock Climbing,3
uniandes_bouldering_035_81,train,Rock Climbing,3
uniandes_bouldering_035_82,train,Rock Climbing,3
uniandes_bouldering_035_84,val,Rock Climbing,3
uniandes_bouldering_035_85,val,Rock Climbing,3
uniandes_bouldering_035_86,val,Rock Climbing,3
uniandes_bouldering_035_87,val,Rock Climbing,3
uniandes_bouldering_035_89,val,Rock Climbing,3
uniandes_bouldering_035_90,val,Rock Climbing,3
uniandes_bouldering_035_91,val,Rock Climbing,3
uniandes_bouldering_035_93,val,Rock Climbing,3
uniandes_bouldering_035_95,train,Rock Climbing,3
uniandes_bouldering_035_96,train,Rock Climbing,3
uniandes_bouldering_035_97,train,Rock Climbing,3
uniandes_bouldering_035_98,train,Rock Climbing,3
uniandes_bouldering_035_99,train,Rock Climbing,3
uniandes_bouldering_036_10,train,Rock Climbing,3
uniandes_bouldering_036_12,train,Rock Climbing,3
uniandes_bouldering_036_14,train,Rock Climbing,3
uniandes_bouldering_036_15,train,Rock Climbing,3
uniandes_bouldering_036_16,train,Rock Climbing,3
uniandes_bouldering_036_17,train,Rock Climbing,3
uniandes_bouldering_036_19,val,Rock Climbing,3
uniandes_bouldering_036_2,train,Rock Climbing,3
uniandes_bouldering_036_21,train,Rock Climbing,3
uniandes_bouldering_036_23,train,Rock Climbing,3
uniandes_bouldering_036_25,train,Rock Climbing,3
uniandes_bouldering_036_26,train,Rock Climbing,3
uniandes_bouldering_036_27,train,Rock Climbing,3
uniandes_bouldering_036_29,train,Rock Climbing,3
uniandes_bouldering_036_30,train,Rock Climbing,3
uniandes_bouldering_036_31,train,Rock Climbing,3
uniandes_bouldering_036_33,train,Rock Climbing,3
uniandes_bouldering_036_34,train,Rock Climbing,3
uniandes_bouldering_036_35,train,Rock Climbing,3
uniandes_bouldering_036_36,train,Rock Climbing,3
uniandes_bouldering_036_37,train,Rock Climbing,3
uniandes_bouldering_036_38,train,Rock Climbing,3
uniandes_bouldering_036_39,train,Rock Climbing,3
uniandes_bouldering_036_4,train,Rock Climbing,3
uniandes_bouldering_036_41,val,Rock Climbing,3
uniandes_bouldering_036_42,val,Rock Climbing,3
uniandes_bouldering_036_43,val,Rock Climbing,3
uniandes_bouldering_036_45,train,Rock Climbing,3
uniandes_bouldering_036_46,train,Rock Climbing,3
uniandes_bouldering_036_47,train,Rock Climbing,3
uniandes_bouldering_036_48,train,Rock Climbing,3
uniandes_bouldering_036_49,train,Rock Climbing,3
uniandes_bouldering_036_50,train,Rock Climbing,3
uniandes_bouldering_036_51,train,Rock Climbing,3
uniandes_bouldering_036_52,train,Rock Climbing,3
uniandes_bouldering_036_54,train,Rock Climbing,3
uniandes_bouldering_036_55,train,Rock Climbing,3
uniandes_bouldering_036_56,train,Rock Climbing,3
uniandes_bouldering_036_57,train,Rock Climbing,3
uniandes_bouldering_036_58,train,Rock Climbing,3
uniandes_bouldering_036_59,train,Rock Climbing,3
uniandes_bouldering_036_6,val,Rock Climbing,3
uniandes_bouldering_036_60,train,Rock Climbing,3
uniandes_bouldering_036_61,train,Rock Climbing,3
uniandes_bouldering_036_62,train,Rock Climbing,3
uniandes_bouldering_036_64,train,Rock Climbing,3
uniandes_bouldering_036_66,train,Rock Climbing,3
uniandes_bouldering_036_67,train,Rock Climbing,3
uniandes_bouldering_036_68,train,Rock Climbing,3
uniandes_bouldering_036_70,train,Rock Climbing,3
uniandes_bouldering_036_71,train,Rock Climbing,3
uniandes_bouldering_036_73,val,Rock Climbing,3
uniandes_bouldering_036_74,val,Rock Climbing,3
uniandes_bouldering_036_76,train,Rock Climbing,3
uniandes_bouldering_036_78,train,Rock Climbing,3
uniandes_bouldering_036_79,train,Rock Climbing,3
uniandes_bouldering_036_8,train,Rock Climbing,3
uniandes_bouldering_036_80,train,Rock Climbing,3
uniandes_bouldering_036_81,train,Rock Climbing,3
uniandes_bouldering_037_10,train,Rock Climbing,3
uniandes_bouldering_037_12,train,Rock Climbing,3
uniandes_bouldering_037_14,train,Rock Climbing,3
uniandes_bouldering_037_16,train,Rock Climbing,3
uniandes_bouldering_037_17,train,Rock Climbing,3
uniandes_bouldering_037_19,val,Rock Climbing,3
uniandes_bouldering_037_2,train,Rock Climbing,3
uniandes_bouldering_037_20,val,Rock Climbing,3
uniandes_bouldering_037_22,train,Rock Climbing,3
uniandes_bouldering_037_24,train,Rock Climbing,3
uniandes_bouldering_037_25,train,Rock Climbing,3
uniandes_bouldering_037_26,train,Rock Climbing,3
uniandes_bouldering_037_28,train,Rock Climbing,3
uniandes_bouldering_037_29,train,Rock Climbing,3
uniandes_bouldering_037_30,train,Rock Climbing,3
uniandes_bouldering_037_32,train,Rock Climbing,3
uniandes_bouldering_037_33,train,Rock Climbing,3
uniandes_bouldering_037_34,train,Rock Climbing,3
uniandes_bouldering_037_36,val,Rock Climbing,3
uniandes_bouldering_037_38,train,Rock Climbing,3
uniandes_bouldering_037_39,train,Rock Climbing,3
uniandes_bouldering_037_4,train,Rock Climbing,3
uniandes_bouldering_037_41,train,Rock Climbing,3
uniandes_bouldering_037_42,train,Rock Climbing,3
uniandes_bouldering_037_43,train,Rock Climbing,3
uniandes_bouldering_037_45,train,Rock Climbing,3
uniandes_bouldering_037_46,train,Rock Climbing,3
uniandes_bouldering_037_48,train,Rock Climbing,3
uniandes_bouldering_037_49,train,Rock Climbing,3
uniandes_bouldering_037_50,train,Rock Climbing,3
uniandes_bouldering_037_51,train,Rock Climbing,3
uniandes_bouldering_037_52,train,Rock Climbing,3
uniandes_bouldering_037_54,val,Rock Climbing,3
uniandes_bouldering_037_55,val,Rock Climbing,3
uniandes_bouldering_037_56,val,Rock Climbing,3
uniandes_bouldering_037_58,train,Rock Climbing,3
uniandes_bouldering_037_6,val,Rock Climbing,3
uniandes_bouldering_037_60,train,Rock Climbing,3
uniandes_bouldering_037_8,train,Rock Climbing,3
uniandes_cooking_001_10,train,Cooking,4
uniandes_cooking_001_12,train,Cooking,4
uniandes_cooking_001_3,val,Cooking,4
uniandes_cooking_001_5,val,Cooking,4
uniandes_cooking_001_8,val,Cooking,4
uniandes_cooking_002_10,train,Cooking,4
uniandes_cooking_002_12,train,Cooking,4
uniandes_cooking_002_2,test,Cooking,4
uniandes_cooking_002_4,test,Cooking,4
uniandes_cooking_002_6,train,Cooking,4
uniandes_cooking_002_8,train,Cooking,4
uniandes_cooking_003_10,test,Cooking,4
uniandes_cooking_003_13,train,Cooking,4
uniandes_cooking_003_2,test,Cooking,4
uniandes_cooking_003_4,test,Cooking,4
uniandes_cooking_003_6,train,Cooking,4
uniandes_cooking_003_8,train,Cooking,4
uniandes_cooking_004_2,test,Cooking,4
uniandes_cooking_004_4,test,Cooking,4
uniandes_cooking_004_6,val,Cooking,4
uniandes_cooking_004_8,val,Cooking,4
uniandes_cooking_005_10,test,Cooking,4
uniandes_cooking_005_12,test,Cooking,4
uniandes_cooking_005_2,train,Cooking,4
uniandes_cooking_005_4,train,Cooking,4
uniandes_cooking_005_6,train,Cooking,4
uniandes_cooking_005_8,train,Cooking,4
uniandes_cooking_006_10,train,Cooking,4
uniandes_cooking_006_2,train,Cooking,4
uniandes_cooking_006_4,train,Cooking,4
uniandes_cooking_006_6,val,Cooking,4
uniandes_cooking_006_8,val,Cooking,4
uniandes_cooking_007_2,train,Cooking,4
uniandes_cooking_007_4,train,Cooking,4
uniandes_cooking_007_6,train,Cooking,4
uniandes_cooking_007_8,val,Cooking,4
uniandes_cooking_008_10,train,Cooking,4
uniandes_cooking_008_2,val,Cooking,4
uniandes_cooking_008_4,train,Cooking,4
uniandes_cooking_008_6,train,Cooking,4
uniandes_cooking_008_8,train,Cooking,4
uniandes_cooking_009_2,train,Cooking,4
uniandes_cooking_009_4,train,Cooking,4
uniandes_cooking_009_6,train,Cooking,4
uniandes_dance_002_10,val,Dance,1
uniandes_dance_002_11,val,Dance,1
uniandes_dance_002_13,train,Dance,1
uniandes_dance_002_14,train,Dance,1
uniandes_dance_002_15,train,Dance,1
uniandes_dance_002_16,train,Dance,1
uniandes_dance_002_17,train,Dance,1
uniandes_dance_002_19,train,Dance,1
uniandes_dance_002_2,val,Dance,1
uniandes_dance_002_20,train,Dance,1
uniandes_dance_002_21,train,Dance,1
uniandes_dance_002_24,train,Dance,1
uniandes_dance_002_25,train,Dance,1
uniandes_dance_002_27,test,Dance,1
uniandes_dance_002_28,test,Dance,1
uniandes_dance_002_29,test,Dance,1
uniandes_dance_002_3,val,Dance,1
uniandes_dance_002_30,test,Dance,1
uniandes_dance_002_31,test,Dance,1
uniandes_dance_002_32,test,Dance,1
uniandes_dance_002_33,test,Dance,1
uniandes_dance_002_34,test,Dance,1
uniandes_dance_002_35,test,Dance,1
uniandes_dance_002_36,test,Dance,1
uniandes_dance_002_4,val,Dance,1
uniandes_dance_002_5,val,Dance,1
uniandes_dance_002_6,val,Dance,1
uniandes_dance_002_7,val,Dance,1
uniandes_dance_002_8,val,Dance,1
uniandes_dance_002_9,val,Dance,1
uniandes_dance_007_2,val,Dance,1
uniandes_dance_007_3,val,Dance,1
uniandes_dance_007_4,val,Dance,1
uniandes_dance_007_5,val,Dance,1
uniandes_dance_007_6,val,Dance,1
uniandes_dance_007_7,val,Dance,1
uniandes_dance_008_10,train,Dance,1
uniandes_dance_008_11,train,Dance,1
uniandes_dance_008_12,train,Dance,1
uniandes_dance_008_13,train,Dance,1
uniandes_dance_008_15,train,Dance,1
uniandes_dance_008_17,train,Dance,1
uniandes_dance_008_19,train,Dance,1
uniandes_dance_008_21,train,Dance,1
uniandes_dance_008_22,train,Dance,1
uniandes_dance_008_23,train,Dance,1
uniandes_dance_008_24,train,Dance,1
uniandes_dance_008_25,train,Dance,1
uniandes_dance_008_26,train,Dance,1
uniandes_dance_008_27,train,Dance,1
uniandes_dance_008_29,val,Dance,1
uniandes_dance_008_30,val,Dance,1
uniandes_dance_008_31,val,Dance,1
uniandes_dance_008_32,val,Dance,1
uniandes_dance_008_33,val,Dance,1
uniandes_dance_008_34,val,Dance,1
uniandes_dance_008_35,val,Dance,1
uniandes_dance_008_36,val,Dance,1
uniandes_dance_008_37,val,Dance,1
uniandes_dance_008_38,val,Dance,1
uniandes_dance_008_4,train,Dance,1
uniandes_dance_008_41,train,Dance,1
uniandes_dance_008_43,train,Dance,1
uniandes_dance_008_44,train,Dance,1
uniandes_dance_008_45,train,Dance,1
uniandes_dance_008_46,train,Dance,1
uniandes_dance_008_47,train,Dance,1
uniandes_dance_008_48,train,Dance,1
uniandes_dance_008_49,train,Dance,1
uniandes_dance_008_50,train,Dance,1
uniandes_dance_008_51,train,Dance,1
uniandes_dance_008_6,train,Dance,1
uniandes_dance_008_7,train,Dance,1
uniandes_dance_008_8,train,Dance,1
uniandes_dance_008_9,train,Dance,1
uniandes_dance_011_10,test,Dance,1
uniandes_dance_011_11,test,Dance,1
uniandes_dance_011_13,test,Dance,1
uniandes_dance_011_14,test,Dance,1
uniandes_dance_011_16,train,Dance,1
uniandes_dance_011_17,train,Dance,1
uniandes_dance_011_18,train,Dance,1
uniandes_dance_011_19,train,Dance,1
uniandes_dance_011_2,test,Dance,1
uniandes_dance_011_20,train,Dance,1
uniandes_dance_011_21,train,Dance,1
uniandes_dance_011_22,train,Dance,1
uniandes_dance_011_23,train,Dance,1
uniandes_dance_011_24,train,Dance,1
uniandes_dance_011_25,train,Dance,1
uniandes_dance_011_27,train,Dance,1
uniandes_dance_011_28,train,Dance,1
uniandes_dance_011_29,train,Dance,1
uniandes_dance_011_3,test,Dance,1
uniandes_dance_011_30,train,Dance,1
uniandes_dance_011_31,train,Dance,1
uniandes_dance_011_32,train,Dance,1
uniandes_dance_011_33,train,Dance,1
uniandes_dance_011_34,train,Dance,1
uniandes_dance_011_35,train,Dance,1
uniandes_dance_011_36,train,Dance,1
uniandes_dance_011_38,val,Dance,1
uniandes_dance_011_39,val,Dance,1
uniandes_dance_011_40,val,Dance,1
uniandes_dance_011_41,val,Dance,1
uniandes_dance_011_42,val,Dance,1
uniandes_dance_011_43,val,Dance,1
uniandes_dance_011_44,val,Dance,1
uniandes_dance_011_45,val,Dance,1
uniandes_dance_011_46,val,Dance,1
uniandes_dance_011_47,val,Dance,1
uniandes_dance_011_5,test,Dance,1
uniandes_dance_011_6,test,Dance,1
uniandes_dance_011_7,test,Dance,1
uniandes_dance_011_8,test,Dance,1
uniandes_dance_011_9,train,Dance,1
uniandes_dance_012_10,train,Dance,1
uniandes_dance_012_12,train,Dance,1
uniandes_dance_012_14,train,Dance,1
uniandes_dance_012_15,train,Dance,1
uniandes_dance_012_16,train,Dance,1
uniandes_dance_012_17,train,Dance,1
uniandes_dance_012_19,train,Dance,1
uniandes_dance_012_2,train,Dance,1
uniandes_dance_012_20,train,Dance,1
uniandes_dance_012_22,train,Dance,1
uniandes_dance_012_23,train,Dance,1
uniandes_dance_012_24,train,Dance,1
uniandes_dance_012_25,train,Dance,1
uniandes_dance_012_27,train,Dance,1
uniandes_dance_012_28,train,Dance,1
uniandes_dance_012_29,train,Dance,1
uniandes_dance_012_3,train,Dance,1
uniandes_dance_012_30,train,Dance,1
uniandes_dance_012_31,train,Dance,1
uniandes_dance_012_33,train,Dance,1
uniandes_dance_012_34,train,Dance,1
uniandes_dance_012_35,train,Dance,1
uniandes_dance_012_36,train,Dance,1
uniandes_dance_012_37,train,Dance,1
uniandes_dance_012_39,train,Dance,1
uniandes_dance_012_4,train,Dance,1
uniandes_dance_012_42,test,Dance,1
uniandes_dance_012_43,test,Dance,1
uniandes_dance_012_44,test,Dance,1
uniandes_dance_012_45,test,Dance,1
uniandes_dance_012_46,test,Dance,1
uniandes_dance_012_47,test,Dance,1
uniandes_dance_012_48,test,Dance,1
uniandes_dance_012_49,test,Dance,1
uniandes_dance_012_5,train,Dance,1
uniandes_dance_012_50,test,Dance,1
uniandes_dance_012_51,test,Dance,1
uniandes_dance_012_6,train,Dance,1
uniandes_dance_012_7,train,Dance,1
uniandes_dance_012_8,train,Dance,1
uniandes_dance_012_9,train,Dance,1
uniandes_dance_013_10,train,Dance,1
uniandes_dance_013_11,train,Dance,1
uniandes_dance_013_13,train,Dance,1
uniandes_dance_013_14,train,Dance,1
uniandes_dance_013_15,train,Dance,1
uniandes_dance_013_16,train,Dance,1
uniandes_dance_013_17,train,Dance,1
uniandes_dance_013_18,train,Dance,1
uniandes_dance_013_19,train,Dance,1
uniandes_dance_013_2,train,Dance,1
uniandes_dance_013_20,train,Dance,1
uniandes_dance_013_21,train,Dance,1
uniandes_dance_013_22,train,Dance,1
uniandes_dance_013_3,train,Dance,1
uniandes_dance_013_4,train,Dance,1
uniandes_dance_013_5,train,Dance,1
uniandes_dance_013_6,train,Dance,1
uniandes_dance_013_7,train,Dance,1
uniandes_dance_013_8,train,Dance,1
uniandes_dance_013_9,train,Dance,1
uniandes_dance_015_10,test,Dance,1
uniandes_dance_015_11,test,Dance,1
uniandes_dance_015_13,train,Dance,1
uniandes_dance_015_14,train,Dance,1
uniandes_dance_015_15,train,Dance,1
uniandes_dance_015_16,train,Dance,1
uniandes_dance_015_17,train,Dance,1
uniandes_dance_015_18,train,Dance,1
uniandes_dance_015_19,train,Dance,1
uniandes_dance_015_2,test,Dance,1
uniandes_dance_015_20,train,Dance,1
uniandes_dance_015_21,train,Dance,1
uniandes_dance_015_22,train,Dance,1
uniandes_dance_015_24,test,Dance,1
uniandes_dance_015_25,test,Dance,1
uniandes_dance_015_26,test,Dance,1
uniandes_dance_015_27,test,Dance,1
uniandes_dance_015_28,test,Dance,1
uniandes_dance_015_3,test,Dance,1
uniandes_dance_015_30,test,Dance,1
uniandes_dance_015_31,test,Dance,1
uniandes_dance_015_32,test,Dance,1
uniandes_dance_015_33,test,Dance,1
uniandes_dance_015_35,test,Dance,1
uniandes_dance_015_37,test,Dance,1
uniandes_dance_015_38,test,Dance,1
uniandes_dance_015_39,test,Dance,1
uniandes_dance_015_4,test,Dance,1
uniandes_dance_015_40,test,Dance,1
uniandes_dance_015_41,test,Dance,1
uniandes_dance_015_42,test,Dance,1
uniandes_dance_015_43,test,Dance,1
uniandes_dance_015_44,test,Dance,1
uniandes_dance_015_45,test,Dance,1
uniandes_dance_015_46,test,Dance,1
uniandes_dance_015_5,test,Dance,1
uniandes_dance_015_6,test,Dance,1
uniandes_dance_015_7,test,Dance,1
uniandes_dance_015_8,test,Dance,1
uniandes_dance_015_9,test,Dance,1
uniandes_dance_016_10,val,Dance,1
uniandes_dance_016_11,val,Dance,1
uniandes_dance_016_12,val,Dance,1
uniandes_dance_016_13,val,Dance,1
uniandes_dance_016_14,val,Dance,1
uniandes_dance_016_16,train,Dance,1
uniandes_dance_016_17,train,Dance,1
uniandes_dance_016_18,train,Dance,1
uniandes_dance_016_19,train,Dance,1
uniandes_dance_016_21,train,Dance,1
uniandes_dance_016_23,train,Dance,1
uniandes_dance_016_24,train,Dance,1
uniandes_dance_016_25,train,Dance,1
uniandes_dance_016_27,train,Dance,1
uniandes_dance_016_28,train,Dance,1
uniandes_dance_016_3,val,Dance,1
uniandes_dance_016_30,val,Dance,1
uniandes_dance_016_31,val,Dance,1
uniandes_dance_016_32,val,Dance,1
uniandes_dance_016_33,val,Dance,1
uniandes_dance_016_34,val,Dance,1
uniandes_dance_016_36,val,Dance,1
uniandes_dance_016_37,val,Dance,1
uniandes_dance_016_38,val,Dance,1
uniandes_dance_016_39,val,Dance,1
uniandes_dance_016_4,val,Dance,1
uniandes_dance_016_40,val,Dance,1
uniandes_dance_016_42,val,Dance,1
uniandes_dance_016_43,val,Dance,1
uniandes_dance_016_44,val,Dance,1
uniandes_dance_016_45,val,Dance,1
uniandes_dance_016_46,val,Dance,1
uniandes_dance_016_6,val,Dance,1
uniandes_dance_016_7,val,Dance,1
uniandes_dance_016_8,val,Dance,1
uniandes_dance_017_10,train,Dance,1
uniandes_dance_017_12,train,Dance,1
uniandes_dance_017_13,train,Dance,1
uniandes_dance_017_14,train,Dance,1
uniandes_dance_017_16,train,Dance,1
uniandes_dance_017_17,train,Dance,1
uniandes_dance_017_18,train,Dance,1
uniandes_dance_017_2,val,Dance,1
uniandes_dance_017_20,test,Dance,1
uniandes_dance_017_21,test,Dance,1
uniandes_dance_017_22,test,Dance,1
uniandes_dance_017_23,test,Dance,1
uniandes_dance_017_25,test,Dance,1
uniandes_dance_017_26,test,Dance,1
uniandes_dance_017_27,test,Dance,1
uniandes_dance_017_28,test,Dance,1
uniandes_dance_017_3,val,Dance,1
uniandes_dance_017_31,train,Dance,1
uniandes_dance_017_32,train,Dance,1
uniandes_dance_017_35,train,Dance,1
uniandes_dance_017_36,train,Dance,1
uniandes_dance_017_38,train,Dance,1
uniandes_dance_017_39,train,Dance,1
uniandes_dance_017_4,val,Dance,1
uniandes_dance_017_40,train,Dance,1
uniandes_dance_017_41,train,Dance,1
uniandes_dance_017_43,test,Dance,1
uniandes_dance_017_45,test,Dance,1
uniandes_dance_017_46,test,Dance,1
uniandes_dance_017_47,test,Dance,1
uniandes_dance_017_49,test,Dance,1
uniandes_dance_017_5,val,Dance,1
uniandes_dance_017_50,test,Dance,1
uniandes_dance_017_51,test,Dance,1
uniandes_dance_017_52,test,Dance,1
uniandes_dance_017_54,train,Dance,1
uniandes_dance_017_56,train,Dance,1
uniandes_dance_017_57,train,Dance,1
uniandes_dance_017_58,train,Dance,1
uniandes_dance_017_6,val,Dance,1
uniandes_dance_017_8,train,Dance,1
uniandes_dance_017_9,train,Dance,1
uniandes_dance_018_10,test,Dance,1
uniandes_dance_018_12,test,Dance,1
uniandes_dance_018_13,test,Dance,1
uniandes_dance_018_14,test,Dance,1
uniandes_dance_018_15,test,Dance,1
uniandes_dance_018_17,test,Dance,1
uniandes_dance_018_18,test,Dance,1
uniandes_dance_018_19,test,Dance,1
uniandes_dance_018_2,train,Dance,1
uniandes_dance_018_20,test,Dance,1
uniandes_dance_018_22,test,Dance,1
uniandes_dance_018_23,test,Dance,1
uniandes_dance_018_24,test,Dance,1
uniandes_dance_018_25,test,Dance,1
uniandes_dance_018_27,val,Dance,1
uniandes_dance_018_28,val,Dance,1
uniandes_dance_018_29,val,Dance,1
uniandes_dance_018_3,train,Dance,1
uniandes_dance_018_30,val,Dance,1
uniandes_dance_018_32,val,Dance,1
uniandes_dance_018_33,val,Dance,1
uniandes_dance_018_34,val,Dance,1
uniandes_dance_018_35,val,Dance,1
uniandes_dance_018_37,train,Dance,1
uniandes_dance_018_38,train,Dance,1
uniandes_dance_018_39,train,Dance,1
uniandes_dance_018_4,train,Dance,1
uniandes_dance_018_40,train,Dance,1
uniandes_dance_018_42,train,Dance,1
uniandes_dance_018_43,train,Dance,1
uniandes_dance_018_44,train,Dance,1
uniandes_dance_018_45,train,Dance,1
uniandes_dance_018_5,train,Dance,1
uniandes_dance_018_7,test,Dance,1
uniandes_dance_018_8,test,Dance,1
uniandes_dance_018_9,test,Dance,1
uniandes_dance_019_10,train,Dance,1
uniandes_dance_019_13,train,Dance,1
uniandes_dance_019_14,train,Dance,1
uniandes_dance_019_15,train,Dance,1
uniandes_dance_019_17,val,Dance,1
uniandes_dance_019_18,val,Dance,1
uniandes_dance_019_19,val,Dance,1
uniandes_dance_019_2,train,Dance,1
uniandes_dance_019_20,val,Dance,1
uniandes_dance_019_22,val,Dance,1
uniandes_dance_019_24,val,Dance,1
uniandes_dance_019_25,val,Dance,1
uniandes_dance_019_26,val,Dance,1
uniandes_dance_019_27,val,Dance,1
uniandes_dance_019_28,val,Dance,1
uniandes_dance_019_3,train,Dance,1
uniandes_dance_019_30,test,Dance,1
uniandes_dance_019_31,test,Dance,1
uniandes_dance_019_33,test,Dance,1
uniandes_dance_019_34,test,Dance,1
uniandes_dance_019_36,train,Dance,1
uniandes_dance_019_37,test,Dance,1
uniandes_dance_019_4,train,Dance,1
uniandes_dance_019_40,test,Dance,1
uniandes_dance_019_41,test,Dance,1
uniandes_dance_019_42,test,Dance,1
uniandes_dance_019_43,test,Dance,1
uniandes_dance_019_44,test,Dance,1
uniandes_dance_019_46,val,Dance,1
uniandes_dance_019_47,val,Dance,1
uniandes_dance_019_49,val,Dance,1
uniandes_dance_019_5,train,Dance,1
uniandes_dance_019_51,val,Dance,1
uniandes_dance_019_52,val,Dance,1
uniandes_dance_019_54,val,Dance,1
uniandes_dance_019_55,val,Dance,1
uniandes_dance_019_56,val,Dance,1
uniandes_dance_019_57,val,Dance,1
uniandes_dance_019_58,val,Dance,1
uniandes_dance_019_6,train,Dance,1
uniandes_dance_019_7,train,Dance,1
uniandes_dance_019_9,train,Dance,1
uniandes_dance_020_11,train,Dance,1
uniandes_dance_020_13,train,Dance,1
uniandes_dance_020_14,train,Dance,1
uniandes_dance_020_15,train,Dance,1
uniandes_dance_020_17,train,Dance,1
uniandes_dance_020_18,train,Dance,1
uniandes_dance_020_20,train,Dance,1
uniandes_dance_020_21,train,Dance,1
uniandes_dance_020_22,train,Dance,1
uniandes_dance_020_24,train,Dance,1
uniandes_dance_020_25,train,Dance,1
uniandes_dance_020_26,train,Dance,1
uniandes_dance_020_27,train,Dance,1
uniandes_dance_020_28,train,Dance,1
uniandes_dance_020_3,train,Dance,1
uniandes_dance_020_30,train,Dance,1
uniandes_dance_020_31,train,Dance,1
uniandes_dance_020_32,train,Dance,1
uniandes_dance_020_33,train,Dance,1
uniandes_dance_020_34,train,Dance,1
uniandes_dance_020_36,train,Dance,1
uniandes_dance_020_37,train,Dance,1
uniandes_dance_020_38,train,Dance,1
uniandes_dance_020_40,train,Dance,1
uniandes_dance_020_42,train,Dance,1
